content,score
"ribet, ga segampang M BANKING nya, gada mudahmudahnya anjayyyyyyyyyy",1
"Banyak eror nya, sampah",1
Apakah aplikasi BNI mobile harus dihpus ...bila pakai wondr,1
Knpa ini ganggu trus BNI lama jarang ganggu ini ganggu mulai pagi,2
"GK bisa masuk2, dana tiba2 ngurang 25 RB, gak jelas",1
Mantap sukses selalu amin,5
Maintenance terus bangs4t,1
Aplikasi busuk..bolak balik eror terus,1
lemot sekali,1
lemot padahal hp ku iqoo 13,4
Apk dibuka gabisa mulu,2
Sering ga bisa di buka,3
sangat membantu sekali,5
Kenpa saya nggk bisa login,2
Sebel bgt gagal trs verifikasi wajah 🔥,1
Lebih sempel & mudah,5
LELET UPDATE GAK GUNA UPDATE KETIKA AKHIR BULAN SAMPAHH DUIT KE TAHAN GRGR LU,1
Gangguan daerah bandar lampung,1
Min knp gak bisa trf virtual account ke antam yah?,3
Segera apgret transaksi tarik tunai tanpa kartu mblo,3
Transaksi nya lama....,1
sering perbaikan,1
Mohon bantuannya tidak bisa login,5
APLIKASI BLM LAYAK PAKAI UDAH DI EDARKAN. HUH NYUSAIN AJA TIAP MAU TRANSAKSI GAGAL. MAINTENENS. DAN BLA BLA BLA.,1
Ganggunan kok seharian penuh...👎,1
kesalahan di verifikasi wajah,5
Gak bisa ke buka lagi,1
Sering betul gangguan,1
Pendaftaran ribet Gagal terus verivikasi wajah,1
"Mending m-banking aja deh. Gampang dipakainya. Kalo bisa pakai 1 aplikasi untuk semua transaksi, ngapain pake harus ikut²an bikin aplikasi lain. Bikin ribet",1
Aplikasi parah banget kecewa saya pakai BNI,1
tiada hari tanpa gangguan,3
Seharian ga bs di akses,5
Aplikasi ngak ada guna,1
Hari ini senin.25/11/2024 kenapa apl.tidak bisa terbuka,3
Aplikasi gak jelas hemmb,1
Buruk proses pendaftaran.,1
Bagus kerja nya,5
Ini fiturnya dari tadi NDA bisa dibuka pak,3
Beli pulsa di wondr dana ke potong pulsa kaga masuk wkwkwk lawak,1
Dari kemarin sampai sekarang eror. Blm bisa di buka,1
trimakasih ya sudah memberikan informasi,5
Sering ga bs masuk aaaah,4
Sering sekali eror kembalikan saja ke BNI mobile banking,1
Terlalu dini.. banyak kendala..,1
Kacau aplikasi ga jelas,1
Gangguan terus,1
Login nya lama..parah,1
"kak, ini lagi gangguan ya?",2
Lov itu wondr by BNI gampang banget akses nya g ribet,5
Aplikasi nya knpa ya,5
lemot ga jelas,1
Udah daftar udah masuk pas mau buka aplikasi lagi malah disuruh daftar lagi terus terusan gabisa login,1
"saya baru download dn baru tf 100rb ke rek sy di apk ini, tpi sehari kemudian pas sy cek kok ilang uang saya, pdhl tidak ada yg tau rek sy...dan gada riwayat penarikan di transaksinya",1
App crash jelek bgtt eror,1
Sering keluar sendiri dari aplikasi dan untuk dipakai transaksi Qris sering bermasalah,1
"gajelas, sesi berakhir login ulang. dah berkali-kali coba kayak gitu mulu",1
"Aplikasi fiturnya lengkap, dan cepat banget sistemnya, good",5
Parah sekali..dari semua bank cuma aplikasi ini yang susah sekali daftar online..lanjutkan aplikasimu yang parah ini,1
"Uninstall dulu. Udah berhasil login 1 hari sebelumnya. Hari ini mau login, malah disuruh daftar lagi.",1
"kerenn .. Aplikasnya mudah dipahami , ga ribet , aksesnya juga bagus . Banyak promoan juga loh ..!",5
Aplikasi sudah byk dihapus. Gak bs jg di update. Gmn aplikasinya ini. Kembali aja ke aplikasi BNI sebelumnya,1
Tambah fitur tarik tunai,3
"Verifikasi wajah terlalu sulit, padahal sudah mengikuti arahan dari aplikasi, dan BNI terkesan memaksa penggunaan aplikasi wonder dengan cara menyulitkan akses pengguna BNI Mobile Banking",1
Aplikasi sering eror + ngak ada rekening koran + ngk ada tarik setor online bagus sih ada deposito kurang nya cuma 3 fitur itu,1
"Apk ini sangat-sangat menyusahkan, ketika ada keperluan password salah padahal sudah tepat, apk dari bank bodoh",1
"Sangat membantu dan memberi kemudahan bertransaksi,minusnya masih sering gangguan",5
Tidak bisa download mutasi rekening. Kalau di aplikasi mbanking yang lama bisa 😔😔,1
dengan adanya wondr by bni lebih mudah dalam transaksi,4
"Suka tiba2 keluar dan minta daftar ulang, minta update. Juga giliran tdk bisa ..tolong dibenahi",3
Kenapa gabisa di buka ini mbanking nya,1
Sering gangguan setiap mau buka aplikasi. Tolong di perbaiki,1
Capek setiap masukin password selalu tidak cocok padahal password udah benar.jadi capek verivikasi terus,1
"padahal aksebilitas di hp sudah off, tetep aja ga bisa dibuka hmmm",1
"kenapa harus ad apk baru?? sperti dlu ah d Mbanking. wlo fiturnya enak, tp selalu sesi berkahir. bikin emosi",2
Kode otp salah trussss.... Padahal isinya udah bener sesuai yg di email.... Capek ulang Trooooss,1
"kok bisa saldo saya kepotong tnpa sebab cek mutasi gaada,history transaksi saya gagal smua",1
Tolong jangan di munculin peringata. Download saat buka bni mobile. Perbaiki dulu aplikasi,1
"Bagus pelayanan aplikasi nya, semoga tidak di buat akun atau blokir aplikasi nya",4
"Aplikasi kebanyakan error, saat genting selalu tidak bisa digunakan",1
"Sering banget gangguan, apalagi kalo mau Transfer BI fast",3
Aplikasi rusak Bikin susah Verifikasi wajah gagal terus Padahal udah bener,1
Aplikasi yg sulit dan membingungkan saat mengisi datanya,2
"Lebih mudah menarik, penuh warnaa jadiin maumu bgt🤩🤩",5
"Tidak ada masalah dengan aplikasi wondr, hanya saja kecewa karena gagal penarikan uang tapi saldo terpotong, lapor ke kantor bni malah disuruh lapor sendiri ke call center pusat lewat telpon 😠",1
simpel dan mudah di gunakan,5
"Tampilan bagus, menarik & mudah digunakan",5
Transaksi menjadi lebih mudah dan cepat,5
Aplikasi wondr baguss.mempermudah segalanya seperti.e walet.qris dll,5
aplikasi macam apa ini sekedar verifikasi email saja tidak bisa,1
Aplikasi gembel gangguan mulu,1
"Selama sy menggunakan aplikasi ini tidak ada kendala sama sekali, malah sy terbantu utk pengelolaan keuangan sy, jadi lebih praktis dan mudah",5
"Lebih mudah, cepet transaksinya sama satu lagi klau lupa/ terblokir pin ATM bisa riset sendiri tanpa perlu lagi ke bank mantap jok.....",5
"Verifikasi wajah buat leher jd teleng,hadap atas kiri kanan...atas bawah. Gagal mulu.",2
Terlalu banyak update aplikasi tiap bulan,4
"Tampilan lebih segar, mudah digunakan.",5
"Kalo bisa dipermudah, kenapa harus dipersulit... Wondr memang oyeee...",5
"Lebih bagus dari mobile banking, warnanya juga lucu",5
nggak bisa di pakai tarik tunai tanpa kartu....,1
Sangat mudah dlm bertransaksi lbh cepat,5
Lebih simpel n tampilannya ok,5
"Apk gak guna, verivikasi wajah aja gagal terus apk gak jelass... Bagus yg asliny bni mobile banking",1
"Lebih mudah , praktis dan simpel 👍",5
"tolong untuk tampilan wondernya diganti, karena seperti punya anak anak , dan saya tidak suka, tolong dirubah tampilan dan warnanya 🙏🙏",2
"Aplikasi Dongo, buat aktifkan nya harus maen wajah gak jelas, pas aku mau masuk lagi, eh malah suruh ulang semuanya dari awal... Mending pake Bank BCA aja, atau yang lain... BNI mah Aplikasi nya gak ada yang Becus... BNI = ""BANK NGOCOL INDONESIA""",1
Verifikasi email lama bgt,2
"Mending yang lama, ngabisin anggaran aja",1
Aplikasi susah upload,5
Paling suka pake qrisnya.. Cepet dan bisa pake kartu kredit,5
"Payah sangat sulit verifikasi wajah.kenapa Harus di sulitkan, padahal sudah mengikuti panduan,dan melihat dari YouTube,tetap gagal teruss. Kita mau memakai aplikasi di sulitkan apakah seperti ini yang diberikan pelayanan oleh pihak BNI? Why kenapa harus di persulit untuk memverifikasi",1
"Ampuuunn daaahh .. nyerah saya, verifikasi wajah Ampe 2 hari gak berhasil .. 🙂‍↕️🤦",3
mau verifikasi susah bet asu,1
Fitur lebih lengkap dan lebih cepat,5
Keren aplikasi ya lebih memudah kan saya dalam bertransaksi di bank BNI.,5
Knapa wonder gangguan sampe saat ini?,1
Aplkasi nya lumayan keren BNI Cuman tidak bisa transaksi perbelanjaan barcode elor duhh,4
Saya top up paket data telkomsel informasi nya gagal tapi saldo saya berkurang,1
Susah verifikasi muka ga jelas,1
"Aplikasi bagus banget anti ribet, hebatnya bisa benerin kartu ATM yang ke blok lewat aplikasi ini makin canggih aja",5
"Aplikasi blm selengkap bni mobile, blm bisa tarik tunai tanpa kartu, blm bisa pembukaan tapenas di aplikasi, gk ada poin",3
"Verifikasi wajah ribet, tidak bisa-bisa",1
"Sejauh ini bagus, tapi sayangnya belum ada pilihan mobile tunai seperti aplikasi m-banking sebelumnya.",4
"Wondr buat trx digital sy jadi Sheesh + Drip banget..., mau ekspor ingat Xpora",5
Verifikasi email susah bener padahal otp sdh benar masih salah,3
"Aplikasinya bagus, simple dan gampang untuk daftarnya. Tdk perlu aktivasi ke CS lagi. Semoga sukses sll.",5
"Ko msh eror, smpai kpn nih? Pdhl lg bu",4
"Gagal terus di verifikasi wajah, anjirr",1
Gangguan teruz womder,1
Cepat dan mempermudah transaksi,5
"Kok di wonder sekarang ini ngga menu tarik tunai tanpa, kartu ya.. Betul ngga???",5
Saya selalu gagal melakukan transaksi pembayaran sudah puluhan kali.,2
aplikasi masi eror apa gimana min?,2
"Selalu menjadi yang lebih baik, tolong yang untuk tarik tunai belum ada kak viturnya?",5
Mudah bngt transaksi jdi anytime,5
"Mobile banking super cepat, keren, kekinian 🔥",5
Daftar mudah dan penggunaan mudah promo banyak,5
Bagaimana cara transfer DPLK/simponi melalui wondr?,2
Transaksi lebih mudah dan sangat keren,5
"Susah bgt registrasi aplikasinya, selalu direject",1
Buruk. Aplikasi m-banking paling gajelas,1
"Aplikasi digital tanpa ribet , good wondr 👌",5
Mantap simpel mudah digunakan,5
Aplikasi tampilan menarik dan user friendly,5
Rusak setengah hari ga bisa transaksi,2
Tampilan yang menyegarkan dan tidak membosankan.,5
"Bayar QRIS di wondr sangat cepat, hanya 3 langkah selesai",5
APLIKASI APA INI EROR TERUS,1
Wondr keren semua transaksi lebih mudah,5
Deskripsikan diri kamu dalam satu emoji. Saya pergi dulu: 💅,5
Untuk tampilan lebih kekinian dan menyegarkan....kerennn,5
"praktis, banyak promo, terbaekk",5
Tampilan menarik dan lebih mudah digunakan,5
Aplikasinya keren yang memudahkan untuk semua transaksi,5
Transaksi perbankan menjadi lebih cepat dan nyaman,5
"Tampilannya lucu bgt, menarik, dan bayar-bayar menjadi lebih cepat dan mudah. Thanks wondr",5
"APLIKASI PAYAH, GANGGUAN MULU, DIPERBAIKI DONG SUPAYA JADI BANK TERBAIK",1
"Bagus, simpel.. Request untuk tampilannya ada yang tema varian hitam biar ngak monoton saja",5
"Aplikasi jelek,... Tidak berguna,... Mau bikin akun saja susahnya minta ampun...",1
aplikasinya mantap dan mudah di pahami,5
Mohon jangan di rubah ini aplikasi 😫,1
"Aplikasi easy to use, keren pokoknya.",5
Lebih cepat dan design menarik,5
"Verifikasi wajah gagal terus, padahal sudah jelas 🤦‍♂️",1
"Cepat, simple dan praktis",5
"Kenapa ya verifikasi email saya tidak bisa, padahal kode verifikasi sudah betul",1
Mudah dan sangat gen z bgt aplikasinya.,5
Susah login lagi padahal sudah daftar harus verifikasi KTP lagi,2
"Tampilan keren, transaksi lancar,,",5
Transaksi lebih cepat dan mudah semoga next bisa segera lengkap seperti BNI Mobile Banking,5
Mudah diakses dan lebih cepat,5
"Verifikasi foto yang ribet, susah terbaca meski telah ikuti instruksi",1
"Promo yang di tawarkan hanya hoax mulai bonus tapcash isi saldo 20rb, bonus saldo 100rb dan topup shopeepay free tanpa admin. Langsung uninstal saja lah",1
"Masih belum ada pilihan setor tunai, seperti kata BNI mobile akan tersedia di wondr",4
"Lebih praktis sehingga mudah untuk digunakan, terbaiiiiikk 👍",5
Transaksi mjd lebih mudah dan cepat,5
"Bagus banget aplikasinya, banyak promo lagi",5
Mudah gampang cepet...nda pake ribet..ayoo yg belum install segerakan yaaa,5
"Cangih,mudah n lengkap fiturnya.",5
Gunakan Wondr by BNI untuk kenyamanan dan keamanan bertransaksi apa saja,5
Kenapa setiap buka sekali nanti mau buka lagi gak bisa..,1
Belum pernah ada aplikasi M-Banking yang secepat Wonder by BNI. BNI tetap jaya 🔥,5
Utk transaksi QRIST dan transfer antar rekening lebih cepat dan praktis,5
Super apps Wondr by BNI memang paling keren ❤️,5
Tampilan lebih menarik dan lebih mudah,5
Transaksi lebih mudah dan lengkap,5
Mobile Banking lebih simple & praktis,5
"Aplikasi banking yang paling mantappp, keren banget, syuka sama wondr by bni❤️",5
Transaksi lebih mudah dan terperinci,5
Aplikasinya efisien banget membantu saya dalam mengelolah keuangan,5
Sekarang notifikasi transaksional by wonder jauh lebih cepat,5
Aplikasinya jelek ga bisa virtual account mau transfer jg ribet,1
Untuk transaksi tarik dan setor tunai tanpa kartu masuknya di menu mana ya?,4
Semakin bagus dan mudah. Sangat membantu sekali.,5
Sangat membantu transaksi dengan qris 3 step slesai.. cepet dn mudah,5
"mantab, semua jadi serba mudah, simple.",5
verifikasi wajah gagal terus mohon ditingkatkan aplikasi nya,1
Lebih mudah dah cepat untuk transaksi,5
"Kenapa top up uang lewat bank lain trus dikirim ke bank BNI , uangnya TDK masuk tapi aplikasi nya saldo berkurang",4
Simple Ringan Tapi sayang kalau top up dana tidak bisa di atas 2 juta 🤣,5
Aplikasi m banking paling sat set dan menarik,5
Beli paket data dan pulsa lewat Wondr BNI mudah bangett ... ga ribet ..👍👍,5
"Keren banget aplikasinya,mudah dan informatif",5
Belanja atau transaksi apapun menjadi lebih mudah,5
"verifikasi wajah dipersulit, tolong ya BNI kami nasabah ini bukan penipu, apk pinjol aja gak segitunya verifikasi wajah, saya bukan mau pinjam duit, BNI harus belajar ke livin mandiri",1
Lebih mudah dan lebih praktis .... Go wondr by BNI,5
Nyaman aman cepat gak pakai ribet. Semoga tetap seperti ini yaa !!!,5
Segala transaksi mudah dan cepat dilakukan,5
wonder by BNI keren dgn tampilan kekinian dan lebih mudah di gunakan di manapun melompat lebih tinggi dgn wonder by BNI,5
Aplikasi cepat menu lengkap,5
Mudah dan praktis bertransaksi,5
Tampilan keren dan simple,5
Sangat mudah pada saat menggunakan Qris BNI,5
"Alhamdulillah Aplikasi WONDR by BNI Luarrr Biazaa Praktis & Pantang Ribet, utamanya Menu Express, hanya 3 Step sudah Selesai Transaksi QRIS, E-WALLET & TAPCASH Tampilan OKE dgn Warna Cerah menularkan Zemangaaat Antusias menjalankan Aktifitas harian & seluruh Transaksi Perbankan Terima kasih BNI 46, Jaya Selalu Setia Memberikan Yang Terbaik bagi Nasabah",5
"Aplikasi mentah, mendingan yg m.banking bisa tarik setor tunai di ATM, di wonder malah nyungsep....",1
Susah login Padahal semua sudah benar,1
Wondr lebih praktis dan cepat...nicee,5
Lengkap dan mudah di gunakan,5
Wondr by BNI yg mudah dan informatif.bisa jadiin impian jadi kenyataan✨️✨️✨️,5
Kasih satu apk nya pas udh daftar mau bikin kode konci 6 digit kga bisa,1
Verifikasi otp melalui gmail sangat susah!!!,1
Lebih mudah digunakan dan simple,5
Verifikasi wajahnya susah perlu di perbaiki 👎,1
Cepat dan sangat mudah di gunakan,5
"Aplikasi cepat, tampilan bagus.",5
Semakin mempermudah dan membantu banget ini mah...,5
Sarana transaksi paling cepat & sangatembantu,5
Sangat mudah di gunakan Dan sangat membantu,5
Sangat simple dan mudah digunakan,5
Tampilan aplikasinya lucu banget,5
Fiturnya mudah dah cepat,5
"Aplikasi keren, cepat dan simpel",5
"Mantab, Lebih mudah dan simple",5
"Dari semua aplikasi banking, ini aplikasi yg tersulit dalam hal registrasi 👎👎👎",1
Aplikasinya lebih simpel dan mudah digunakan,5
Tampilan mantap dan lebih cepat,5
Apliksi nya sangt membtu saya untuk mempermudah trski bisnis online sya.,5
"Kirain bakalan lebih baik, ga tau nya makin ngaco, bagusan aplikasi inet banking BNI yg lama.",1
"Wondr lebih keren, mantafff dan lebih simple",5
Lebih simpel dan mudah digunakan trx,5
"Pembukaan ATM yang terblokir pun bisa dilakukan di aplikasi WONDR, tanpa harus antri di petugas CS, mantap!",5
Lebih mudah simple dan cepat,5
Aplikasi lebih muda tuk transaksi... Mantappp,5
"Terlalu sulit verifikasi wajah, sudah seminggu nggak berhasil",1
lebih bagus tampilannya dan sangat mudah digunakan,5
wondr aplikasi yang cepat dan mudah,5
"aplikasinya lemot, sering gk bs dibuka.",1
Lebih simpel dan user friendly,5
"Luar biasa, aplikasinya sangat menarik 👍👍👍♥️",5
Simple praktis dan cepat,5
Transaksi simple dan cepat👍,5
Lebih mantap dan luar biasa. BNI semakin terdepan,5
riwayat traksaksi nye tak sesuai harapan. masih bagus bniMB.,2
Cara transaksi pakai wondr sangat mudah Dan promo nya banyak,5
Menunya lebih banyak puas pilihan nya,5
mau tf pun gak bisa ada sedikit kendala ktnya dri tdi kek gini,1
Ngirim kode email nya lemot udah kebuang ngga langsung satset,3
"Wondr sangat mempermudahkan kita di era sekarang, kerennn sekali",5
Mantap lebih bagus tampilannya,5
Transaksi lebih mudah dan cepat..,5
"Sangat membantu tanpa buang waktu harus kesana kemari, keren banget",5
Tampilannya bagus dan mudah digunakan,5
Sering eror gak bisa kebuka aplikasinya,1
Terikasih wondrw by bni transaksi semakin cepat dan aman,5
Beli token listrik lebih cepat dan mudah,5
"Verifikasi wajah selalu gagal, lebih ribet daripada mbanking sebelumnya",1
"markotop wondr teh, sangat membantu dalam bertransaksi juga pengelolaan keuangan.",5
Bagus dan mudah untuk transaksi,5
Beli kuota di katanya transaksi gagal tapi saldonya kepotong,3
Mencatat smua trx terbaru di hal pertama dan slalu memberikan notif apabila ad dana masuk atau kluar. 👍👍👍,5
"Sangat mudah digunakan, cepat dan lengkap",5
"untuk verifikasi wajah error'.sudah mengikuti panduan tengok kiri/bawah mengulang terus, aneh!",2
baru 3 minggu pake ini alhamdulilah lancar gk ada masalah,5
Berbagai transaksi dalam satu aplikasi. Jadiin hidupmu lebih wondrful!,5
Aktivasinya mudah dan cepat,5
Transaksi cepat & praktis,5
Aplikasinya bagus dan tampilannya model kekinian,5
Sering gangguan sii klo mau masuk,2
"Keren nih, makin mudah dan informatif",5
"Aplikasinya lebih bagus, simple buat bayar ini itu. Best pokoknya 👍",5
"Knapa verifikasi foto selalu gagal, padahal sudah mengikuti panduan, tidak memakai kacamata dan ditempat yg terang",2
Aplikasinya sangat bagus dan mudah di gunakan,5
Suruh verifikasi email tapi kode otp tidak masuk sampai masa tunggu habis.,1
"Transaksi tidak ribet, dan Qris wonder byk promonya",5
Aplikasi bni udah upgrade lumayan cepet dan keren,5
tampilan yang super fun! mantap,5
Mantapppp.... Semakin mudah dan berwarna....,5
Aplikasi sampah.. Mau verif email aja susah sekali. Sdh saya hapus apk kalian ini,1
Dengan wondr transksi sehari hari lebih gampang dan bisa mendapatkan berbagai macam program promosi ataupun ptongan harga ditmpat belnja,5
daftar verifikasi wajah sering gagal padahal sudah ikuti arahan,1
Aplikasi wondr terbaik dan selalu menjadi terbaik..,5
"Mudah digunakan, cepat responnya",5
Masih bagusan BNI mobile yg lama dibanding yg ini wonder,1
"Susah scan wajahnya g bisa bisa ,,, lebih mudah pinjol mlhan 😄",5
Rawan penyalah gunaaan aplikasi karena g dobel pasword pas lagi diakhir mau transfer tolong perbaiki sama kaya di mbankin BNI yg lama,4
"bayar Qris Wondr cepet banget, banyak promo lagi ahhh🙌🏻",5
Sangat memudahkan pengguna. Terus ditingkatkan,5
Aplikasi sangat mudah dan cepat,5
Tampilan bagus dan tidak membosankan,5
"Jelek nggak ada fasilitas mobile tunai,aplikasi nggak jelas! !!!",1
"Migrasi dari BNI Mobile banking ke wondr by BNI tidak mengecewakan, tampilan jugak keren untuk kalangan anak muda, semoga fitur-fitur nya selengkap BNI Mobile banking kedepannya.",5
Menarik. Tp sayangnya belum bisa mobile tunai 🙂,3
Aplikasi lbh simpel dan mudah digunakan,5
belum ada menu tarik tunai/setor tunai,4
Bayar PLN lewat wondr cepat dan mudah,5
tidak ada menu setor tarik tunai,3
"Mantab, mudah dlm bertransaksi, anti ribet..joosss pokoke",5
Aplikasi nya lebih simpel dan mudah,5
Aplikasi sangat user friendly dan memuaskan,5
Super cepat.. lengkap.. dan kekinian,5
"Simpel, gak ribet password transaksi pake pin, luar biasa",5
Aplikasi nya mantap...BNI semakin jaya selalu,5
Tampilan oke cukup memudahkan,5
"Lebih cepat, mudah dan simple",5
Tampilan Oke punya... warna super fun...,5
"Aku ada beli pulsa di sini, saldo nya udah terpotong tapi kok, plsa nya ga masuk"" Yah",5
"Susah banget untuk registrasi ny, tolong di permudah lah",1
Lebih mudah penggunaannya dan banyak.promo,5
Semakin mundah utk bertransaksi luar biasaa,5
Lebih mudah di pakai dibanding yang lama,5
"Thn 2024 mau ke 2025, tarik tunai pake kartu? Mana fitur tarik tunai. Kocak amat, bikin ribet, jangan kekayaan aja yg di tambahin tp fitur di kurangin, kocakkkkkkk",1
Cepat praktis dan mudah,5
"Dengan wondr lebih mudah, praktis 👍",5
Dengan wondr by bni transaksi lebih mudah dan praktis,5
"Overall bagus. Apakah jika sudah install wondr, aplikasi BNI Mobile bisa di-uninstall/ dihapus?",5
Tampilan lebih fresh dan lebih simple,5
Aplikasi ini tidak ada buat tarik tunai tanpa kartu,2
Untuk login masuk ke aplikasi lemot bgt plisss🙂,4
Sangat bagus dan memudahkan transaksi,5
Transaksi lebih mudah bisa di manapun dan kapan pun,5
"Simple, Cepat dan mudah",5
aplikasi Wondr sangat memudahkan bertransaksi,5
Informasi dan transaski keuangan jadi kelihatan.... jadinya besar pasak dari tiang. Keren aplikasi Wondr ini.... Ditunggu tarik tunai seperti MBanking,5
Tampilan baru yang menyenangkan lebih mudah,5
Tidak bisa mengirimkan otp saat pendaftaran,1
banyak promo menggunakan aplikasi wondr. terima kasih BNI🤳🏻,5
Transaksi lebih mudah dan cepat 🔥,5
"super apps cepat sekali mantap, gajah mangan nanas ganasss",5
"Si atun naik ke atap, wondr emang mantap 👍👍👍",5
Saya tidak bisa mengaktifkan login dengan biometrik pada HP vivo v40. Pada HP sebelumnya bisa. Apakah ada pengaturan yang saya lewatkan?,3
"Amazing app, upgrade terus menjadi #1",5
Sangat mudah digunakan dan sangat2 bermanfaat,5
Aplikasi kereeenn.. Banyak promonyaa..,5
"Untuk bayar makan siang lebih cepet, nggak perlu tunggu uang kembalian😀👍🏾",5
"QRIS lebih cepat, tampilan menarik",5
aplikasi yang luar biasa dan sangat saya rekomendasikan.,5
"Kemarin coba bayar PLN di wondr cepet banget, beda sama bank sebelah kemarin beli makan di foodcourt pake wondr cepet banget, bener2 easy to use",5
Sejauh ini cukup puas,5
"Wondr Disini gada pengaturan buat setting notif SMS Banking 🤔🤔 Bikin bingung ya pakainya, kudu lewat BNI Mobile Banking sama Wondr App😐😐😐😑",2
Simple makin bagus dan mudah,5
Verifikasi muka susah amat mau login padahal akun sendiri,1
Sejauh ini pemakaian sangat mudah dan lebih naik kualitas dri BNI mobile banking🥰 Terimakasih BNI👍,5
Aplikasinya super cepet gak pake ribet. TOP BANGET,5
Layanan lengkap Tampilan cakep,5
Untuk transaksi lebih cepat dan mudah,5
Bayar PLN cepat dan sangat mudah,5
Pengoperasian lebih simple dan tampilan lebih fresh dan kekinian,5
Update UI nya mantap,5
Tampilan menarik dan safety,5
Terus di kembangkan. Terkhusus mobile tunai.,5
Muda di gunakan dan pliturnya bagus,5
wondr lebih mudah dan praktis,5
"Wondr is beautifull transaction, tampilan yg gonjreng bikin pengen buka wondr trs, transaksi trus dan teruuusss...❤️❤️❤️ loveit",5
Tampilan bagus dan lebih cepat,5
"Transaksi lebih mudah, tidak ribet",5
Aplikasi sangat bagus...Mudah digunakan dan Good aplikasi.,5
Sering lemot/lelet padahal jaringan setabil,1
wondr by BNI sangat mengerti mauku.... Sangat mudah dan gampang...,5
Aplikasinya sangat mudah dimengerti,5
"Bayar Qris di wondr aja, cepat cukup 3 step. Wondr jadiin Maumu. Terimakasih wondr by BNI.",5
"Aplikasinya keren,warna warni meriah,jadi makin semangat transaksi menggunakan WONDR BY BNI",5
Kurang lengkap ...kalau untuk transaksi,3
Kenapa di apk ini gk ada menu setor tunai di ATM ya...,4
Mau verifikasi wajah aja susahnya minta ampun. Mohon diperbaiki lagi dev,2
"Di tingkatkan lagi KA suapaya bisa tarik tunai tanpa ATM ,",4
Pembayaran menggunakan QRIS melalui Wondr sangat mudah digunakan,5
"Aplikasi asu, bikin cape masuknya ga tembus"" Knpa ga di APPL BNInya sja yg dipake",1
"Wondr by BNI,sangat bagus untuk melakukan transaksi.",5
"Menu lebih lengkap, keren, sukses selalu",5
"Masuk apl ini kok dalam perbaikan mulu, bikin kesel",1
"Mau bayar Virtual Account susah bener, gagal lah error lah",1
Aplikasinya mudah sekali digunakan.. Mantap👍👍,5
"wondr by BNI, aplikasi perbankan digital untuk mewujudkan keinginanmu. Jadiin hidupmu lebih wondrful!",5
"Verifikasi wajah tidak bisa, Aneh",1
"Nyaman pren, pemakaian wondr, praktis bisa lihat rekap, tks",5
"Good, sangat memudahkan sekali dalam bertransaksi",5
"Oke banget, simpel dan ga ribet.",5
"Aplikasi bagus, namun masih perlu disempurnakan",5
kode otp nya lama sudah berkali kali kiri kode ga di kirim kirim,1
"gimana si apk wondr BNI ga kaya dlu,orang lain tf aku sesuai sama nama aku tapi ga masuk² ke rekening ku gimana nih solusinya,susah.",4
Bagus sangat membantu bisa mengubah pin atm yg terblokir,5
performa dan design yang sangat baik,5
wondr by BNI keren bgt deh dan lbh cpt utk semua transaksinya,5
"Verifikasi email aja lama nungguin kodenya kaga kekirim kirim ke email terkait, hapus aja broo ga gunaaaa",1
Overall...good app Tapi sering ggal login pas tengah malm...kanapa bsa terjdi???,5
Aplikasi lebih simpel dan mudah...,5
"Alhamdulillah aplikasi baru, tampilan lebih ok, cepet tanpa Ribet",5
Wonder adalah aplikasi terbaik masa kini pada appstore atau playstore,5
"APLIKASI BNI YG BARU INI MENYUSAHKAN...BANYAK NOMOR REKENING PERUSAHAAN FINTECH YANG BIASANYA SAYA BISA TRANSFER SECARA GRATIS, SEKARANG TIDAK BISA... PADAHAL PERUSAHAAN ITU MENGGUNAKAN NOMOR REKENING BNI JUGA ... KENAPA BNI TERKESAN MENCEGAH NASABAH MENGHALANGI NASABAH UNTUK MENTRANSFER KE PERUSAHAAN TERSEBUT SEHINGGA NASABAH MENJADI RIBET???",1
Belum berkedip kok Qris nya sudah terbayar...cepet banget,5
Tampilkan qris nya selalu error ya?,3
Aplikasi nya memudahkan nasabah.. terimakasih wondr,5
apk baguss pelayanan cepat,5
Cepat mudah dan lengkap,5
Wondr selangkah lebih maju kita dapat melihat pemasukan dan pengeluaran kita jadi kita dapat dengan mudah mengatur keuangan kita perbulan,5
"Luar biasa, info grafisnya ok",5
Bagus dan mudah untuk transaksi,5
Kekurangannya masih belum bisa cek E-Statement 🧐,1
Transaksi lebih cepat dan mudah,5
Aplikasi yg lebih simple dan mudah,5
"Proses lebih cepat, lebih praktis",5
Ini verifikasi wajah susah amat ya udah kayak mau ngebobol aja,2
Tampilannya menarik dan colorful👍,5
Sangat memudahkan dalam bertransaksi terbaik👍👍🤍,5
Tampilan lebih menarik & mudah digunakan,5
Aplikasi saya tidak bisa di pakai buat transfer.,2
Tingkatkan layanan menjadi lebih baik,5
"Ribet apa-apa harus ke kantor mulu, dijaman digital masi antri",2
Aplikasi sangat mudah digunakan dan bermanfaat,5
"Keren sih, semakin mudah transaksi 👍👍👍",5
Transaksi lebih mudah dan nyaman,5
Aplikasi nya kece..mudah dipakai..dan lebih simple,5
"Tampilan bagus,fiturnya menarik",5
Dengan wondr lebih informatif dgn tampilan yg lbh menarik.Wondr by BNI,5
Transaksi tanpa batas. Aplikasi tepat pilihan orang bijak.,5
